tag,weight,count,ret,vola,mdv,category
chemi,0.0402709669811321,2635,5.93267073113208,.,.,
watch,0.00171624675662801,2222691,144.062289087941,.,.,
surviv,0.015140855649902,17973,11.1175452286087,.,.,
treat,0.0130822586466166,15582,15.74079180401,.,.,
settl,0.00553734780273875,122845,31.195327271279,.,.,
suppli,0.00487094502727657,165173,32.3238612081412,.,.,
buy,0.0194375833333333,10858,1.92860536111111,.,.,
project,0.00448024817607004,189881,31.6877828771887,.,.,
schizophrenia,0.0298292424242424,3944,5.47174744628099,.,.,
encor,0.0163037176923077,7620,11.64535124,.,.,
geophys,0.0323945130718954,1688,5.10928918627451,.,.,
trade,0.00266991106817059,753564,59.2566563934303,.,.,
commerci,0.00623722013341421,96814,25.6087973085507,.,.,
invest,0.00280024557500247,525797,56.8981521741324,.,.,
bounc,0.00964320870076423,72104,27.0270923868312,.,.,
broadw,0.0300254534883721,2497,5.32651037209302,.,.,
surgic,0.014115650925335,10062,11.2643487492023,.,.,
extend,0.00409888676201743,284609,38.0753114686526,.,.,
intuit,0.0124086087814504,24587,12.4643968648249,.,.,
creat,0.00792902524834437,79594,19.6668889995861,.,.,
illumin,0.0685801904761905,268,4.320552,.,.,
restor,0.011574254601227,26817,13.4217705727432,.,.,
demonstr,0.0122835230689476,11892,19.4315436096422,.,.,
factset,0.0405944087072758,1592,0.0352655428571428,1.12536565582146,33749010.4217814,
explor,0.0055851525733319,88893,26.4996625803159,.,.,
author,0.00581547707901487,89085,24.016808997667,.,.,
surveil,0.0247755221238938,3002,6.2597920840708,.,.,
softwar,0.00361922487902079,190108,39.9948254626625,.,.,
retain,0.00922176111622201,41514,15.3132248359399,.,.,
industri,0.00262701977691438,361673,56.077752432184,.,.,
collabor,0.00814106606831215,31875,21.8283896806283,.,.,
compress,0.0205655732087228,4507,10.2857402772586,.,.,
outperform,0.00364870005465294,167087,46.4813888089629,.,.,
factori,0.00879944676142284,47147,15.1165625435613,.,.,
right,0.00499411283185839,142541,26.767172703171,.,.,
growth,0.00211234388007174,914481,52.5621098786164,.,.,rise
longview,0.0228728146718147,4542,6.05304522007722,.,.,
vaccin,0.0077549648,43729,16.0764480564572,.,.,
buffet,0.0384596621913819,3105,0.0437048800000001,1.30815389831636,1958600882.11928,
target,0.00173710907344905,1125281,105.023449538669,.,.,
treatment,0.00676856653118926,43103,22.047479113801,.,.,
therapeutics,0.0451441048387097,560,3.16770224193548,.,.,
royalti,0.00848307128599944,32764,14.7565191973196,.,.,
neuromodul,0.0471602881506637,838,0.050596752293578,1.53268529741173,85778024.7862572,
multipl,0.012039633195511,14231,12.6122927519197,.,.,
arrhythmia,0.0512024456521739,428,4.710625,.,.,
ventur,0.00442979111828825,148456,26.677674439564,.,.,
track,0.00509682622246105,133117,22.9525128860828,.,.,
stellar,0.03773425,1310,4.09813415853659,.,.,
high,0.00819461637704934,85249,0.00781434755927475,1.1174206973906,4244035373.28659,
recycl,0.0148306197822142,5862,10.0213498666062,.,.,
polic,0.0153746155358898,10191,8.8023654159292,.,.,
investor,0.00276754962001971,381991,44.3054137028523,.,.,
construct,0.00679975067541495,62493,16.6649997356234,.,.,
approxim,0.00640643931444562,94218,18.0826199034628,.,.,
outshin,0.0358912228623846,2619,0.0244071314285714,0.959950401091709,1260951002.47479,
yard,0.0187311177347243,8026,8.88641555439642,.,.,
specul,0.00874269718309857,44390,13.4378203732394,.,.,
confirm,0.00427484114395577,233083,25.5456746118721,.,.,
convers,0.00907269514844316,24233,15.4356129196235,.,.,
express,0.00470095843593026,111780,25.0024111177976,.,.,
drill,0.0065116384799045,33417,19.5286170425787,.,.,
presenc,0.0123015589273112,13314,8.59802295977417,.,.,
profit,0.00120203333082376,3230683,0.0013294677525031,1.1371688054374,1781929321.99637,
initi,0.00290912831173065,134951,52.3271235950109,.,.,
partnership,0.00579358118433621,63283,20.4897639802611,.,.,
pleas,0.0112965439330544,36334,11.4670532438733,.,.,
understand,0.020600436853002,6754,5.76122076397515,.,.,
castpart,0.0178187966128871,4341,0.016726746388443,1.11154032299235,109458019.175113,
consider,0.0120197268188302,21997,9.52977436947218,.,.,
asthma,0.017504505251296,6473,0.01666995,1.15884688685542,116491034.78714,
director,0.00291990811511057,157174,37.8810757249004,.,.,
relief,0.00890475075987841,32349,10.351986058185,.,.,
highest,0.0103413956044211,38628,0.00850684272300467,1.14034989888019,9517559601.95357,
potenti,0.00572577363274175,80424,14.0980072940963,.,.,
bargain-hunt,0.0235965413854235,5390,0.0180174294871795,1.31525096183349,11785738418.3682,
significantli,0.00972952782279851,34726,8.23503579038358,.,.,
manufactur,0.00487462054054054,72708,20.3053085543243,.,.,
hostil,0.0120983361064892,31844,7.91853659900167,.,.,
recreat,0.0451679024390244,552,3.703768,.,.,
scale,0.0123649211242067,15771,7.19226531006347,.,.,
earli,0.00373218495036288,204639,23.649642684992,.,.,
chemic,0.00379671500564776,133173,25.6095446388913,.,.,
peopl,0.00796581720015428,23710,11.7989805595835,.,.,
promis,0.00869346783896345,27386,10.1390170546044,.,.,
nearli,0.00612500458926113,77776,14.2886939031666,.,.,
interfac,0.0163473372093023,2426,7.06801852990032,.,.,
earn,0.00111188196129627,1911786,83.651604913808,.,.,
wholli,0.0189937184035476,5144,4.29751795343681,.,.,
candl,0.0313661783439491,1862,4.92449000000001,.,.,
psychiatr,0.0161948320126783,4263,5.00120096196514,.,.,
worldwid,0.00391825095862765,106485,22.02434750555,.,.,
deliv,0.00446373536392404,87648,23.2348556471518,.,.,
encourag,0.0113054646551724,16774,6.61820240258621,.,.,
reinstat,0.0151580572595497,6627,0.015914286377709,1.18491206141254,1178523043.25517,
geophysiqu,0.068456649200472,1306,0.06595528125,1.39835565105207,183802888.549207,
syndrom,0.0200077045454545,2664,3.84097522727273,.,.,
checkfre,0.0123490588414544,10705,0.0147602689873418,1.24519287648098,92304939.9467343,
bracket,0.0641325588235294,519,2.180507,.,.,
manag,0.00198281282015783,350589,41.3783587484425,.,.,
airtran,0.00779960268379026,22456,0.00932996599225139,1.32899431268358,38653662.6651219,
equip,0.00482043347855227,69533,14.7561591628686,.,.,
cheer,0.0101219308050987,34576,0.0106195525547445,1.23219305471609,2647939717.19463,
scienc,0.00382847684782608,59391,23.9657107548912,.,.,
antibodi,0.0127583329207921,5368,5.7088572079208,.,.,
joi,0.0119729024122807,8159,5.45303540899124,.,.,
declar,0.00249897652422758,121326,28.1868234741234,.,.,
dress,0.0121011923618637,8349,0.0125098740068104,1.21891166709999,374920013.155816,
church,0.0135281239317905,5619,0.0107673367799114,0.935599692183786,149968470.910885,
govern,0.0047861139773143,63561,13.2306690806806,.,.,
plai,0.00477770009182737,68272,13.9724231399449,.,.,
alabama,0.0123640782440278,6746,0.0122556164215686,1.03954572009561,407301343.851449,
cme,0.0047863556223671,75878,0.00534921190344573,1.17831261034232,358079204.443041,
exist,0.00680494778362135,41117,8.16722396018031,.,.,
militari,0.00795746751918157,19145,8.46232437851662,.,.,
terrorist,0.0436202258064516,1034,2.704454,.,.,
defens,0.0045201403865717,55911,15.7952968728382,.,.,
strength,0.00675918618847769,47903,9.31964375696299,.,.,
checkpoint,0.0221615134231319,2433,0.0251606359832635,1.23263716941227,106162831.141855,
introduct,0.017550835978836,3311,4.73354765079365,.,.,
intellig,0.00860571510152284,8796,8.2323361142132,.,.,
jubile,0.0376243077105099,1271,0.046325825,1.13905662817443,415623894.709333,
enforc,0.0102909019607843,8796,6.09554348085902,.,.,
exchang,0.00299382916996047,179462,18.9299154587352,.,.,
vessel,0.013048276119403,4285,4.46678943283582,.,.,
recommend,0.00454584527272728,75341,12.5629536356364,.,.,
block,0.039106825,1089,1.636337,.,.,
forecast-b,0.0394856254565246,2707,0.0280843428571429,0.5486823176614,1734479002.30829,
relaps,0.0277221667264271,1272,0.0256466875,1.31155767005434,192185273.688343,
three-week,0.0262325389823754,3901,0.0193644331210191,1.15545570039016,9587149598.31862,
hurd,0.0200971543506006,7497,0.0146544664179104,1.16418653125875,415178803.6644,
ils,0.0230664069375292,1807,0.0185126601941747,1.27816545791655,35501217.1081395,
packag,0.00539793484646195,42422,10.4015768299065,.,.,
rural,0.0136451367287381,9653,0.0177524932659933,1.26487252029741,1738928889.56737,
payabl,0.0118364935400517,8344,6.281315749354,.,.,
q-cell,0.0208115040072721,3552,0.0233462520325203,1.37911056921464,777519854.79652,
biotherapeut,0.0348796878708708,1477,0.0474572790697674,1.7520443972033,88638251.4855855,
mileston,0.00731640670280773,19525,0.00825141961577349,1.22360841873884,483628477.882291,
hypertens,0.0173804837533214,3213,0.0201730313390313,1.19221578372847,356960439.966482,
profession,0.00885807432432431,7843,9.42495760135135,.,.,
near,0.00299046811257423,227039,21.6159090629141,.,.,
disabl,0.019939837037037,2165,3.7365804,.,.,
nuanc,0.0112868158914404,7680,0.0142108047263682,1.41658347083221,106998707.519054,
expans,0.00333122910350801,94652,15.5712845697271,.,.,
two-for-on,0.0140637946979776,4102,0.0118872424242424,1.17140404573862,161900180.012352,
divis,0.00460661319775888,63196,11.2164551396555,.,.,
insul,0.017375335464021,6599,0.0157499402985075,1.25079336462347,6546732148.40903,
fragranc,0.011226928085054,6835,0.0128504474017744,1.34788036983443,91697240.6121068,
ophthalm,0.0338438585392334,965,0.0346413068181818,1.30887943793774,81220781.8057012,
integr,0.003340080329328,80441,20.8170080540722,.,.,
mous,0.0277597596899225,998,1.98223526356589,.,.,
aggreg,0.00902888026424441,16946,8.08206201238643,.,.,
thereaft,0.0259765104895105,2448,3.714641,.,.,
tribun,0.00585432638164755,38111,8.39884533993743,.,.,
enterpris,0.00253835618740339,127763,19.4845893508773,.,.,
vallei,0.00525369344978165,17502,12.9786798238719,.,.,
memorandum,0.0156081362467866,3869,3.61462456298201,.,.,
sourc,0.00233309663487914,299929,20.0719527041011,.,.,
commit,0.00440324621212122,77791,10.5314747045454,.,.,
substanti,0.0110631850865513,14501,3.29034888015979,.,.,
friendli,0.0113734715099715,17744,4.03469100854701,.,.,
immun,0.011994352750809,5369,5.25417921359223,.,.,
restaur,0.00346130102516309,61245,13.791823740647,.,.,
buoi,0.00632826335669865,55365,0.00607887461368654,1.18525666647999,2311659180.94688,
counter,0.0107469096858639,12504,2.77542127094241,.,.,
better-than-seen,0.0266272552436687,2741,0.0229145083333333,0.623910290025738,97784314.5662167,
featur,0.00512033881779403,21621,13.5253550176721,.,.,
deploi,0.00809320077220078,6138,9.39768226563707,.,.,
interview,0.00422868314559866,34763,18.4638931357947,.,.,
object,0.00555185021707667,48847,11.3989441707669,.,.,
possibl,0.00318445718380511,153423,11.7632510396513,.,.,
cumulu,0.01470302377737,2928,0.0198084617346939,1.32066131131192,35934582.5042145,
resourc,0.0018132315509874,179988,26.3329071621817,.,.,
associ,0.00313856682453504,69736,16.4184759654614,.,.,
cellular,0.00810549129899529,12056,0.00903426183206109,1.15984900412503,244681797.032159,
breast,0.00776049344023322,13241,5.99248944387755,.,.,
adopt,0.00465995099303586,33203,9.92153117539334,.,.,
overnit,0.023287316509771,1773,0.0234433398692811,1.1288267333031,203438105.174733,
statu,0.00501911355984083,36698,7.75745812947658,.,.,
farallon,0.0257373128680009,1873,0.0268150268456376,1.43220913983574,147203985.723043,
three-for-two,0.022400834816727,1231,0.0183566543209876,1.1755945224587,67138973.0602844,
toppan,0.0234332378481857,3179,0.0235766597222222,1.16006280401112,7744718652.46795,
domest,0.00526921052631579,46265,7.07631798501221,.,.,
tele-network,0.0325675021857557,468,0.03180668,1.45328140239597,2586990.54983285,
machin,0.00487405441570025,51025,8.29515640202198,.,.,
assumpt,0.0125457092337917,10481,2.94945287033399,.,.,
membran,0.047751,219,1.623534,.,.,
ownership,0.00547928846880907,31925,7.92183137353497,.,.,
attend,0.00907491392136025,10309,4.01937193730074,.,.,
mastercard,0.00815569716873556,14002,0.00981368178070896,1.13913071709621,1110804590.33738,
post-split,0.0260714940736356,1422,0.0213744913793104,1.16652807366295,97320853.7136439,
estat,0.00309896136865341,86576,13.4615905255089,.,.,
portabl,0.00921253595505618,6408,4.46424670898876,.,.,
replac,0.00306532507396449,180501,10.2152632052515,.,.,
firstservic,0.0258671887373197,1608,0.0184676636363636,1.00898446085248,8916318.09174313,
voyag,0.0194102461538461,895,1.82606890769231,.,.,
obtain,0.00764322371541501,12822,4.97668761501977,.,.,
formerli,0.0179376101694915,1920,2.58901871186441,.,.,
squar,0.00713265599455041,18455,5.26446845163488,.,.,
bodycot,0.0194475019562949,3340,0.0206779521276596,0.565569332807894,313986304.282979,
critic,0.00499163409415122,28652,8.28804673466476,.,.,
appli,0.00309395370871685,70598,12.2134246418517,.,.,
atmospher,0.0358818113207547,223,1.901736,.,.,
bridg,0.00707284841954023,14042,5.32267960272988,.,.,
consensu,0.00471724133333334,95943,8.83407893000002,.,.,
strengthen,0.00532762328767124,29653,7.01438120119864,.,.,
entri,0.00831388729508198,10877,3.63968931557377,.,.,
comprehens,0.0082873196300103,7661,5.6692572795478,.,.,
biosystem,0.00956551262792738,6716,0.00742979352226721,1.00676241930109,61615851.4570749,
assist,0.00661493377049178,13377,6.21643699999999,.,.,
explos,0.0097304695898161,9199,3.65740969024045,.,.,
network,0.0288547692307692,493,2.250672,.,.,
airlin,0.00180946733061717,247524,18.9700726024848,.,.,
transcend,0.0319327610745589,582,0.0513939047619048,1.7805966268973,33715819.6025409,
prefer,0.00309433483570806,62961,10.1875781991858,.,.,
commerc,0.00346362178291679,40248,10.962481914957,.,.,
chemica,0.0223647520536998,1364,0.0234519838709677,0.524306815802326,74207861.2903226,
sustain,0.0064057311756935,23873,4.63542935072655,.,.,
murdoch,0.00979181890684903,21116,0.00997046367851625,0.99369332394081,1611129655.07435,
tupperwar,0.00893187801260685,9963,0.0102741945169713,1.20788013999856,23230651.0962094,
intergraph,0.0134509899936403,2148,0.0104245516304348,1.07535853086278,1003752170.66091,
suppress,0.02461319,1002,1.3291334,.,.,
swirl,0.0126372227189278,8518,0.0110164791666667,1.11771851706788,834827433.341469,
establish,0.00528536033133916,19852,7.23156657570179,.,.,
manpow,0.00908017737430166,6842,3.10979659078212,.,.,
correct,0.00123432817210895,588046,23.9913700445603,.,.,
a4,0.0341286796858599,996,0.03866438,1.62920598866178,304217791.12352,
radiat,0.0094174465875371,4838,2.97184206379822,.,.,
war,0.0330668490566038,651,1.752543,.,.,
entiti,0.00958511459968604,12695,2.89002883830455,.,.,
impress,0.0106950456463591,10336,0.0114840694444444,1.14578403667809,2056732311.44362,
unanim,0.0113742400300912,14124,0.0133749803921569,1.20102325830147,289876845.454712,
obstacl,0.0145728671328671,4195,1.84067515384615,.,.,
cordial,0.00713518171825826,51073,0.00690179813401187,1.12368167473153,11844544820.1899,
coincid,0.0386664324324324,461,1.430658,.,.,
countri,0.00550345239405615,22137,5.16436230985141,.,.,
tissu,0.0118481007556675,3049,2.53379553652393,.,.,
disput,0.00336553741358276,59201,9.30371672956487,.,.,
dramat,0.0140829256505576,3766,2.37051475092937,.,.,
deliveri,0.0033459445954422,85575,8.16364576709179,.,.,
surgeri,0.00879890652818988,4588,3.68232702670623,.,.,
demo,0.160326998650662,105,0.111366,0.694617880564559,217227053.82,
tractor,0.00839260950809378,8210,0.00963975338753387,1.19360621627929,76980278.0456236,
republ,0.00333573986194995,40228,7.88500394736843,.,.,
gainer,0.00706887387185476,18767,0.00750316634241245,1.17435624495623,10132721284.1713,
label,0.00536812771890686,18839,4.56352954545455,.,.,
surgeon,0.0201219527559055,548,1.84478231496063,.,.,
vehicl,0.00240374317062248,185773,9.47960539498432,.,.,
bulletin,0.0106474931506849,3686,2.1635146803653,.,.,
preciou,0.0120667529069768,3782,2.43241131395349,.,.,
veloc,0.0127693745928339,1579,1.49514755700326,.,.,
villag,0.0102554761904762,4212,2.36034920779221,.,.,
exempt,0.0120618203592814,3436,2.07202294610778,.,.,
former,0.00297138634713145,54065,7.87649862454612,.,.,
wage,0.00611262413528055,22044,4.56414502305919,.,.,
after-hour,0.0115867952549209,10298,0.0138384312668464,1.38059778640057,694637906.358369,
realiti,0.00888242211055275,6990,2.80818587772194,.,.,
effici,0.00475786329588016,23097,6.82905614044945,.,.,
handl,0.00711380253431888,11799,3.05226405279831,.,.,
unusu,0.0108425255474452,4855,2.40566104379561,.,.,
inact,0.019059632509605,1952,0.0146999230769231,1.38530329696885,1887100745.51382,
fuller,0.0117315276812515,2499,0.0121020796703297,1.21444581090296,118168482.293756,
televis,0.00501027277486911,15967,6.66351837015707,.,.,
contractor,0.00709610149572649,9972,3.38544944551282,.,.,
books-a-million,0.0161337136563292,1890,0.0178449888268157,1.44260736352428,6204913.42708007,
insur,0.00137567963508427,245066,16.2365633875798,.,.,
bargain,0.00564850936849412,20920,4.7039070409438,.,.,
parent,0.0033127257914339,73406,9.45188754655494,.,.,
tokyo,0.00180681633254012,390573,0.00209843407242644,1.15662222865291,13839849696.3546,
reassur,0.00778743523316063,18960,4.78490074870466,.,.,
higher-than-expect,0.0180413773751842,2695,0.0172926496350365,1.15677986257776,260803511.733419,
impli,0.00996009090909093,8282,1.03516942727273,.,.,
warehous,0.00545047653668209,17812,4.18699081559815,.,.,
showa,0.012105225484206,12515,0.0122661202531645,1.17537119570854,8235007309.83508,
statist,0.00699080313199103,7622,3.35171092841162,.,.,
nomin,0.0049410282079646,21761,4.53624394800884,.,.,
wait,0.00565709742120344,12084,3.96473853868195,.,.,
recipi,0.0182050076335878,3552,2.384856,.,.,
ex-dividend,0.147270007794581,54,0.086587,0.587947276547821,62585600,
ethic,0.0103931884057971,3420,2.33247961352657,.,.,
principl,0.0077015,12898,2.82612130645161,.,.,
system,0.032808925,181,1.312357,.,.,
truce,0.0158123759517244,3819,0.0103426551724138,1.10856565431287,746623860.021469,
welcom,0.00504174544385656,32357,4.21024801234568,.,.,
self-tend,0.016403843434156,1484,0.0137731006289308,1.10633416916756,103287825.582996,
incorpor,0.00326403928225024,23199,9.76956337827352,.,.,
prescript,0.00670000104931794,15088,3.60513920776495,.,.,
relianc,0.00561699709513435,13620,4.07282602759622,.,.,
long-term,0.00283870690298508,81784,6.66896036921642,.,.,
recoveri,0.00280438444567016,83786,8.9530230904578,.,.,
casualti,0.0059381081081081,10071,3.72506146191646,.,.,
passeng,0.00406979281767956,34881,5.30819215588004,.,.,
capit,0.0010273546430238,459630,21.31596496709,.,.,
earn-out,0.0211255455985666,1066,0.0204502352941176,1.25260716147266,66569821.0871462,
price,0.0239091917808219,1576,1.745371,.,.,
newspap,0.00253668244997709,58057,9.79863931785551,.,.,
util,0.00221767813844595,204230,0.00203246511087893,0.968089210183159,774155010.744434,
rocket,0.00736061483110245,11261,0.00628297820512821,0.983941768082487,682286111.357862,
nexstar,0.0169836769893439,2285,0.0201418150684931,1.39518500802138,70810006.9447585,
administaff,0.0108555509522983,2136,0.0150697994269341,1.26538887337008,91738832.0239705,
allow,0.004181210571185,29028,4.5433720971867,.,.,
prolong,0.0140491006109154,3289,0.0157668640350878,1.27762286268788,1662742326.53396,
defin,0.00916987499999999,6041,2.38404691666667,.,.,
heavi,0.00319085891395982,93439,7.64497082791965,.,.,
armi,0.00365551623585159,25239,0.00346257161672704,1.03205681106454,373542004.464053,
benefici,0.0118805531914893,4019,1.64506262411348,.,.,
respond,0.0229098266666667,313,1.718237,.,.,
server,0.00408601882930823,27272,6.31772873352436,.,.,
famou,0.00937832589285715,2733,2.51995495535714,.,.,
campaign,0.0045326905640485,14727,5.49167411491829,.,.,
licenc,0.00388344982564896,36131,9.32831202712124,.,.,
concess,0.00675459526627218,11453,3.2868972591716,.,.,
locat,0.00408180531732419,21568,5.49998577186964,.,.,
rhythm,0.0162321530491552,2032,0.0144261458333333,1.10222844371771,3403496057.40853,
c-130,0.0150935846460052,2382,0.0102636982248521,0.925018596582163,233888899.293862,
coverag,0.00343721051014137,23340,5.58804845205902,.,.,
januari,0.00252544777619083,91881,0.00278347614314116,1.17885973856115,1182835535.95566,
prioriti,0.00518462324929973,21622,3.50447635154062,.,.,
minivehicl,0.0112618148496944,5280,0.00934690816326531,0.550486754306283,7318227218.70748,
linguist,0.0352369333333333,193,1.057108,.,.,
circl,0.00896479233870967,5238,2.08894997177419,.,.,
free,0.0307001538461539,928,1.197306,.,.,
municip,0.0031220269092773,22107,11.2374086568426,.,.,
go,0.0202327542660122,1534,0.02718774,1.33886434188932,448787417.878509,
publici,0.00788230583452663,12977,0.00811662350936966,1.21012003864408,1237311118.21885,
adult,0.00765559361393326,6620,2.41083232075472,.,.,
rapid,0.00702154823163477,9206,0.00740398945981554,1.18331671184063,1191180976.08124,
introduc,0.00243291519841923,40255,12.0182537026181,.,.,
annual,0.000587491535397432,330478,51.4327377304457,.,.,
creditor,0.00444527540255413,32880,3.75492032093281,.,.,
four-year,0.0109647301280706,5973,0.00953393046357617,1.13083938614889,5995405252.58699,
attain,0.0158547553956834,1730,1.1282351294964,.,.,
regular,0.00367520680428135,17837,5.35369999655963,.,.,
leagu,0.00672467362924281,9297,2.60370073368146,.,.,
tool,0.0029037684596577,36627,5.83484478753056,.,.,
filter,0.0101969510703364,2334,2.063043,.,.,
begin,0.00543432516891892,17790,2.83007668327703,.,.,
serum,0.0311701142857143,157,1.090954,.,.,
six-week,0.0136886965396603,4880,0.0141671049723757,1.49098308693725,6945797223.58737,
racket,0.0106980327224404,8593,0.00639533333333334,0.881478263155492,1059295666.37631,
desk,0.0115998207171315,2834,1.53155642629482,.,.,
natur,0.0017740579776938,112283,9.44705388468984,.,.,
sunris,0.00732253053996194,4897,0.0069682503912363,1.06108892337487,205534752.300403,
fever,0.0086846302895323,8627,1.40693610022272,.,.,
sampl,0.0103803833865815,1533,2.74681813099042,.,.,
compon,0.00460440763546798,21493,3.65780949261084,.,.,
franchis,0.00428231086956521,18231,4.95233772717391,.,.,
saint,0.0157894567491013,1430,0.0170382835820895,1.09644777730293,179099479.468615,
regain,0.00509076733436056,12337,3.90662214021572,.,.,
unipac,0.0153796903242832,2745,0.0164459275362319,0.697387573402504,9649427398.55072,
non-mini,0.00628153338006294,15859,0.00560561259079903,0.527226441236574,16435836790.1937,
talk-trad,0.0151978043512957,2939,0.0113496392405064,1.19932955051132,660810711.041465,
fasten,0.00879364152937569,3094,0.00945869176470588,1.11759781802,83613954.273733,
telecommun,0.00366831409727947,18793,5.09610447238253,.,.,
broaden,0.00797952360308694,5269,0.00797267244701349,1.15610133646763,1499431997.56216,
cough,0.017408820754717,1073,1.845335,.,.,
emiss,0.0038131237113402,26117,4.18821304616763,.,.,
buyer,0.00275733437275126,64986,7.21417849988008,.,.,
indebted,0.0164421688913109,1337,0.0193739568965517,1.29214478176728,74462692.134035,
attempt,0.00782381368821293,8406,2.14517911406844,.,.,
blind,0.0109125422535211,3194,1.4076678028169,.,.,
boomer,0.175000618989966,1,0.223022,1.27440692088516,1335365.3,
avert,0.00953597952529702,6401,0.0105540382352941,1.09841116296631,1013873239.35548,
extended-releas,0.0157239064564361,1043,0.0166953720930233,1.26184650167013,80916402.2420884,
organ,0.0028602583311117,57154,5.40005420447881,.,.,
transmiss,0.00482657927300851,13294,3.07127587238979,.,.,
co-develop,0.0105045141372635,3180,0.0107664835164835,1.20391744028498,7041807874.82364,
actuat,0.0102699240832266,1834,0.0117145,1.3714352272955,285076204.299217,
neurolog,0.017004146231601,880,0.020716702970297,1.09190108479166,200577658.846101,
uptick,0.0161307911122944,2301,0.0136171681415929,1.10878507544811,910782883.41542,
defenc,0.00429269781194559,32737,6.48872164340625,.,.,
boat,0.00911213896457766,3311,1.89702354495913,.,.,
pacif,0.00167365864840291,122999,0.0018825173355945,1.17205220721858,723108716.964498,
function,0.00543295262096773,9964,3.54845396270161,.,.,
subscript,0.0060757828220859,11190,2.45691583190184,.,.,
recap,0.0160424602486404,2407,0.0150163423423423,1.12556742825364,393636052.682286,
oversea,0.00321910842939481,37663,4.85840255943804,.,.,
units-deal,0.0158697447140504,2364,0.0119839380530973,0.521249647184788,20415657520.354,
plenti,0.0142224011462131,2679,0.0128963660130719,1.1195690723725,519766853.191393,
colon,0.011294130044843,2073,1.13634559192825,.,.,
predat,0.0119507685185186,2512,1.67639642592593,.,.,
columbu,0.00769942841538958,3187,0.00952598333333332,1.33695017255386,32845793.0646506,
written,0.00667077654516639,9063,2.62496374326466,.,.,
biomark,0.0177622075643547,768,0.0225195340909091,1.3542446347909,79389027.2059278,
mention,0.0142291666666667,2640,1.12834492028986,.,.,
occup,0.0123944569892473,1831,1.09262739784946,.,.,
carriag,0.00975433217993077,2216,2.22536576124567,.,.,
anthracit,0.00947587651511535,1307,0.0103163081761006,1.08562133758844,67299459.5202703,
fertil,0.0106099882352941,1357,1.59167530588235,.,.,
beneficiari,0.0141423602941176,1760,1.08477532352941,.,.,
shoot,0.00897105475504323,5756,1.87171771181556,.,.,
maximum,0.00801606935620745,7624,0.00827570257611242,1.17393152343432,486782821.995161,
revolutionari,0.0122165786516854,1013,2.174551,.,.,
cleanup,0.0105414158805622,2897,0.00924753877551023,1.07764746015008,459297322.690545,
instrument,0.00184511609328695,114975,7.15879242172402,.,.,
photograph,0.0272747714285714,205,0.954617,.,.,
rumour,0.00552472300469484,13399,4.707064,.,.,
time,0.0177916829268293,1077,1.458918,.,.,
recept,0.011631135,2720,1.172901285,.,.,
depom,0.00777795272662546,2862,0.00942842152466368,1.51986173154247,11188919.2439197,
resist,0.00544908731082655,12232,1.84161231781141,.,.,
maintain,0.0028302497664279,55220,3.0434623858611,.,.,
fibernet,0.0217565591337637,896,0.0204217222222222,1.48392823742937,2860780092.69594,
follow,0.0069590175212088,3442,0.00884423177570096,1.38395363153998,644150928.767975,
follow-on,0.0069590175212088,3442,0.00884423177570096,1.38395363153998,644150928.767975,
comment,0.0015385569491838,193856,8.46892597288572,.,.,
receptor,0.012438561728395,1051,1.34227627777778,.,.,
succe,0.00344791147540984,26108,4.17503793161593,.,.,
diversa,0.0108320668489447,1360,0.0114843066037736,1.42570138431932,17886296.1770161,
hospit,0.00186376784495701,49023,8.84732083622219,.,.,
tomorrow,0.0132551556409732,2060,0.0146723517241379,1.14537266106968,1919922261.5698,
dynam,0.00218064185776912,50518,0.00230342094417384,1.11312496151476,190765987.739936,
favour,0.00397303324808185,31438,6.21382400000001,.,.,
capabl,0.00352680139720559,13072,5.56687150499002,.,.,
secret,0.00576213299232735,8027,2.06655584143223,.,.,
wood,0.0202357833333333,213,1.214147,.,.,
speedi,0.0112944027674806,2623,0.011723912371134,1.17530877789326,1746202012.93484,
eighth,0.00997887234582841,2244,0.008868106870229,1.12093208058023,1236067837.57298,
tonic,0.0156619924334369,1660,0.0104266464646464,1.08900343063836,2108820904.51655,
owner,0.00355910785340314,24048,3.599259486911,.,.,
respect,0.00458741572052402,19115,2.79863908209607,.,.,
six-month,0.00590296717115328,9886,0.00604411976911977,1.18230939517107,1136165276.36147,
fantast,0.0244802051282051,426,0.954728,.,.,
reaction,0.00653394295900175,11809,2.10647802673797,.,.,
agricultur,0.00674434716981132,5250,1.88044339622642,.,.,
senat,0.00246631505068885,50217,3.9093472968547,.,.,
transplant,0.011607585737994,1626,0.0129816758241758,1.17348474104084,1065786553.97587,
saddam,0.0107885543114402,2942,0.0099936767676768,1.03763303639418,4640489080.87547,
banker,0.00249449865807837,47870,4.18844661030595,.,.,
affil,0.00938941270705745,2996,0.00989222695035462,1.19053876884615,3028934813.64532,
compet,0.00370017202380953,25161,2.87138613154762,.,.,
shoulder,0.014465783018868,1596,0.822960839622641,.,.,
stabl,0.00184597646542903,88290,6.96661562023096,.,.,
five-week,0.0148507050598312,2523,0.0133070865384615,1.08682451191581,1449603833.89723,
bombai,0.0115570743126805,2354,0.0135682485549133,1.23929575637617,382212735.561795,
weapon,0.00649457011070111,4262,1.89351447785978,.,.,
